experiment,ana_experiment,benchmark,seed,number_of_cities,population_size,max_iterations,rho,temperature_start,temperature_min,two_opt_trigger_temperature_start,two_opt_trigger_temperature_min,function_evaluations,best_fitness,known_optimum,absolute_gap,gap_percent,success,runtime_seconds,accepted_worse,rejected_worse,case_a,case_b,general,three_opt_calls,three_opt_edge_triples_checked,three_opt_reconnections_checked,three_opt_improvements,two_opt_calls,two_opt_trigger_attempts,two_opt_trigger_accepted,two_opt_trigger_rejected,two_opt_forced_calls,two_opt_probabilistic_calls,two_opt_candidate_checks,two_opt_improvements,total_fitness_evaluations,best_route
v5-2opt-3opt-50runs,v5,wi29,17,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27603,27603,0,0.0,yes,11.373460585999965,7454,184648,171742,372,27866,1,2900,11600,0,1,0,0,0,0,0,10445,62,222057,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,18,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,13.045910556999843,6522,186783,175031,346,24603,2,5800,23200,0,2,0,0,0,0,0,8565,58,231779,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,19,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,13.8933003989996,6678,186473,174792,329,24859,3,7677,30707,1,3,0,0,0,0,0,7360,46,238083,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,20,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,13.290307258999746,6614,186632,174673,398,24909,2,5800,23200,0,2,0,0,0,0,0,9532,59,232746,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,21,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28022,27603,419,1.5179509473607942,no,12.981888455999979,7339,184852,172543,316,27121,2,4787,19147,1,2,0,0,0,0,0,7108,53,226269,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 24, 26, 23, 15, 19, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,22,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,11.904663179999261,6638,186598,175547,240,24193,1,2900,11600,0,1,0,0,0,0,0,6259,50,217871,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,23,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27603,27603,0,0.0,yes,15.852754710000227,7302,184934,171725,458,27797,3,7687,30747,1,3,0,0,0,0,0,11330,73,242093,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,24,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27603,27603,0,0.0,yes,16.328934159999335,7322,184901,171886,354,27740,3,7687,30747,1,3,0,0,0,0,0,7276,57,238039,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,25,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28044,27603,441,1.5976524290837952,no,11.837693835999744,6750,186023,173825,330,25825,1,2900,11600,0,1,0,0,0,0,0,8796,52,220408,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,26,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,13.940919305000534,6855,186168,174081,367,25532,2,5800,23200,0,2,0,0,0,0,0,7501,50,230715,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,27,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28590,27603,987,3.575698293663732,no,14.17157134199988,7573,184367,170259,550,29171,2,5800,23200,0,2,0,0,0,0,0,7104,50,230318,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,28,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28044,27603,441,1.5976524290837952,no,14.546818222999718,6651,186165,174582,462,24936,2,5800,23200,0,2,0,0,0,0,0,10375,64,233589,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,29,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,16.274699857000087,7188,185446,172547,423,27010,2,5800,23200,0,2,0,0,0,0,0,9726,55,232940,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,30,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,29009,27603,1406,5.093649241024527,no,14.056864229999519,7639,184254,170951,392,28637,3,6196,24782,2,3,0,0,0,0,0,10261,70,235059,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 24, 26, 23, 15, 19, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,31,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28044,27603,441,1.5976524290837952,no,12.604386298999998,6551,186452,174668,249,25063,2,5800,23200,0,2,0,0,0,0,0,8193,65,231407,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,32,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28779,27603,1176,4.260406477556788,no,10.700337385999774,7450,184935,172432,378,27170,1,2900,11600,0,1,0,0,0,0,0,8160,57,219772,"[0, 1, 5, 9, 10, 11, 12, 13, 16, 17, 14, 18, 21, 22, 20, 28, 27, 25, 19, 24, 26, 23, 15, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,33,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,10.377261933000227,6417,187046,176385,282,23313,1,2900,11600,0,1,0,0,0,0,0,8674,52,220286,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,34,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28590,27603,987,3.575698293663732,no,10.911764086999938,7536,184493,171510,342,28128,1,2900,11600,0,1,0,0,0,0,0,6799,57,218411,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,35,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28779,27603,1176,4.260406477556788,no,11.23762411000007,7573,184726,171806,355,27819,1,2900,11600,0,1,0,0,0,0,0,8222,56,219834,"[0, 1, 5, 9, 10, 11, 12, 13, 16, 17, 14, 18, 21, 22, 20, 28, 27, 25, 19, 24, 26, 23, 15, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,36,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28031,27603,428,1.550556098974749,no,11.040226617000371,7736,184454,171266,571,28143,1,2900,11600,0,1,0,0,0,0,0,7426,51,219038,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 19, 24, 26, 23, 15, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,37,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28044,27603,441,1.5976524290837952,no,11.623518403999697,6447,186649,175380,295,24305,2,4065,16258,1,2,0,0,0,0,0,9848,61,226120,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,38,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28191,27603,588,2.130203238778394,no,11.70714271199995,5989,187920,177625,291,22064,2,5349,21394,1,2,0,0,0,0,0,7506,62,228914,"[0, 1, 5, 9, 10, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,39,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,12.390977379000105,7065,185753,173497,414,26069,2,5800,23200,0,2,0,0,0,0,0,7417,50,230631,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,40,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,29009,27603,1406,5.093649241024527,no,10.5358516590004,7623,184298,170805,499,28676,1,2900,11600,0,1,0,0,0,0,0,8258,50,219870,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 24, 26, 23, 15, 19, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,41,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28463,27603,860,3.1156033764445894,no,11.986111659000017,6691,186140,174101,421,25458,3,5771,23081,2,3,0,0,0,0,0,8895,64,231992,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 24, 26, 23, 15, 19, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,42,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28463,27603,860,3.1156033764445894,no,11.852801109999746,6705,186117,174375,353,25252,3,5771,23081,2,3,0,0,0,0,0,9459,62,232556,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 24, 26, 23, 15, 19, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,43,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28044,27603,441,1.5976524290837952,no,12.52365542499956,6589,186289,174351,326,25303,3,6965,27858,1,3,0,0,0,0,0,9805,50,237679,"[0, 1, 5, 9, 10, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,44,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,11.955836467999688,6688,186439,174457,418,25105,2,5800,23200,0,2,0,0,0,0,0,7365,53,230579,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,45,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27603,27603,0,0.0,yes,10.163713547999578,7089,185306,172994,300,26686,1,2900,11600,0,1,0,0,0,0,0,5191,51,216803,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 16, 20, 21, 22, 28, 27, 25, 19, 24, 26, 23, 15, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,46,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28472,27603,869,3.1482085280585443,no,10.03729557800034,6957,185955,173925,466,25589,1,2900,11600,0,1,0,0,0,0,0,7841,56,219453,"[0, 1, 5, 9, 10, 14, 18, 17, 21, 22, 20, 28, 27, 25, 19, 24, 26, 23, 15, 16, 13, 12, 11, 7, 8, 6, 2, 3, 4]"
v5-2opt-3opt-50runs,v5,wi29,47,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28737,27603,1134,4.108249103358331,no,10.120722658999512,7022,185880,173946,270,25764,1,2900,11600,0,1,0,0,0,0,0,6817,52,218429,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,48,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,9.911325844000203,6653,186556,175230,328,24422,1,2900,11600,0,1,0,0,0,0,0,10272,59,221884,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,49,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,28737,27603,1134,4.108249103358331,no,12.129012277999209,6987,185904,173664,329,25987,2,5800,23200,0,2,0,0,0,0,0,8164,59,231378,"[0, 1, 5, 9, 10, 11, 12, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 8, 6, 2, 3, 7, 4]"
v5-2opt-3opt-50runs,v5,wi29,50,29,30,6666,0.15,0.01,0.0001,0.01,0.0001,200010,27750,27603,147,0.5325508096945984,no,9.953411235999738,6720,186442,175235,260,24485,1,2900,11600,0,1,0,0,0,0,0,10039,70,221651,"[0, 1, 5, 9, 10, 11, 14, 18, 17, 21, 22, 20, 28, 27, 25, 24, 26, 23, 15, 19, 16, 13, 12, 8, 6, 2, 3, 7, 4]"
